name,loc,size,area,price,price_sum,dire,floor,buildtime,advantage
金鹤新城缘圆宝邸,江桥-金园一路1359弄,2室2厅,74.2,48248,358,南向,高层（共7层）,2008年建,"满五
                                        距13号线金运路约61米"
朗诗未来街区,金汇镇-北行路555弄,2室2厅,77,25974,200,南向,低层（共18层）,2015年建,满二总价低业主急售
绿地景汇佳苑,周浦-横桥路69弄,3室2厅,96.51,47663,460,南向,中层（共15层）,2013年建,优质教育
公安大楼(吴兴路),建国西路-吴兴路270弄,3室1厅,100.48,87580,880,南北向,中层（共33层）,1993年建,"优质教育业主急售户型佳
                                        距7号线肇嘉浜路站约597米"
愚园公馆益都愉园,中山公园-愚园路1155弄1-8号,2室2厅,123.1,97482,1200,南向,中层（共8层）,2006年建,"优质教育
                                        距2号线江苏路站约442米"
欣佳宝邸,浦江-闵驰二路58弄、闵驰二路59弄、闵驰二路25,2室2厅,77,27273,210,南向,高层（共14层）,2013年建,满五
春申景城三期,春申-锦梅路1500弄、锦梅路1398弄,2室2厅,107.52,73475,790,南向,中层（共14层）,2011年建,满五
中都华庭,嘉兴-大云镇康兴西路85号,3室2厅,61,9803,59.8,南向,高层（共9层）,2016年建,满二
康桥半岛五期,康桥-秀沿路1168弄1支弄、秀沿路1168弄3支,双拼,卧室：,49412,1100,222.62�O,花园：100.0平米,南向,满五
东方城市花园二期,塘桥-东方路1881弄,4室2厅,198,69697,1380,南北向,高层（共30层）,2005年建,"满五户型佳景观房
                                        距6号线上海儿童医学中心站约721米"
春申景城二期,春申-兴梅路1199弄,3室2厅,138.93,69819,970,南向,低层（共17层）,2007年建,满五优质教育
滨海未来城,嘉兴-武原街道长安北路583-30号(长安路与华丰,3室2厅,77,9221,71,南北向,中层（共12层）,2016年建,满二配套成熟性价比高
美罗家园润苑,罗店-美罗家园润苑年吉路650弄,2室2厅,80,26875,215,南向,高层（共28层）,2015年建,"满五
                                        距7号线美兰湖站约1190米"
崧泽华城逸泰雅苑,青浦城区-西油墩港路177弄,1室1厅,52,27885,145,南向,中层（共18层）,2019年建,"满五
                                        距17号线汇金路站约1021米"
春申景城三期,春申-锦梅路1500弄、锦梅路1398弄,4室2厅,195,65641,1280,南北向,高层（共24层）,2014年建,满二
河滨国际公寓,康健-钦州路211号,2室1厅,77,88312,680,南向,高层（共21层）,2008年建,"满五优质教育采光好黄金楼层
                                        距1号线漕宝路站约614米"
盛宅一村,顾村-盛宅一村富联路128弄1-55号、富联路13,2室1厅,69,33043,228,南向,低层（共6层）,2005年建,满五优质教育
古北瑞仕花园,古北-黄金城道500弄,3室2厅,176,96591,1700,南北向,高层（共30层）,2004年建,"满五优质教育
                                        距10号线伊犁路站约291米"
大唐国际公寓,世纪公园-樱花路802弄,2室2厅,99.4,97586,970,南北向,高层（共11层）,2006年建,"满五优质教育
                                        距磁悬浮龙阳路站约506米"
梦里水乡花园,华新-新凤中路358弄,3室2厅,134.6,23403,315,南北向,低层（共6层）,2008年建,满五优质教育
仁恒河滨花园,天山-仁恒河滨花园芙蓉江路388弄1-31号,3室2厅,181.1,80066,1450,南北向,中层（共32层）,2006年建,"满五优质教育业主急售送车位
                                        距2号线威宁路站约633米"
万邦都市花园,花木-龙阳路1880弄,2室2厅,75.78,77857,590,南向,中层（共11层）,2004年建,"满五优质教育
                                        距磁悬浮龙阳路站约587米"
丽泽兰馨苑,临港新城-首善街619弄,2室2厅,82,20366,167,南向,中层（共6层）,2008年建,满五优质教育
万科城花新园,七宝-中春路8889弄,3室2厅,115.58,64025,740,南向,中层（共11层）,2012年建,"满五
                                        距9号线中春路站约691米"
中铁逸都,青浦城区-中铁逸都外青松公路6161弄、青竹路161弄,2室2厅,91.46,32615,298.3,南北向,低层（共16层）,2015年建,"满五优质教育性价比高业主急售
                                        距17号线青浦新城站约719米"
中山公寓,中山公园-长宁路1277弄,2室2厅,97.09,77248,750,南向,高层（共24层）,2001年建,距2号线中山公园站约393米
爱建顾园50弄小区,顾村-菊盛路50弄1-96号,2室2厅,81.45,39902,325,南向,高层（共14层）,2005年建,"满五优质教育总价低性价比高
                                        距7号线顾村公园站约551米"
翡丽云邸,东外滩-翡丽云邸霍山路699弄,3室2厅,158,75949,1200,南北向,高层（共17层）,2015年建,"满五
                                        距4号线大连路站约592米"
三林新村,三林-三林新村永泰路468弄、永泰路258弄、永泰,2室1厅,70.8,52260,370,南北向,中层（共13层）,2009年建,"满五优质教育配套成熟小区中心户型佳
                                        距11号线三林站约938米"
金塔新村,颛桥-沪闵路2242弄138-167号,2室1厅,62.68,35897,225,南北向,中层（共6层）,1994年建,距5号线北桥站约724米
翠湖天地嘉苑,新天地-翠湖天地嘉苑黄陂南路506弄,1室2厅,90,162778,1465,南向,中层（共29层）,2008年建,"满五优质教育
                                        距10号线新天地站约232米"
东茗苑,航头-东茗苑鹤永路600弄、鹤恒路600弄、鹤永路,1室1厅,54.56,28409,155,南向,低层（共18层）,2012年建,"满五优质教育
                                        距16号线鹤沙航城站约1102米"
梅陇七村,华东理工-梅陇七村1-61号,1室1厅,52.03,47857,249,南向,高层（共6层）,1993年建,"满五优质教育
                                        距1号线锦江乐园站约1079米"
明月坊,东外滩-河间路555弄,2室2厅,65,65385,425,南北向,中层（共6层）,2010年建,"满五优质教育
                                        距12号线宁国路站约694米"
江桥二村二街坊,江桥-曲江路185弄、丰江路128弄,2室1厅,64.08,40574,260,东北向,低层（共6层）,1989年建,无
丰景湾名邸,江湾镇-丰镇路100弄1-16号、华严路228弄1-,2室2厅,83.8,54296,455,南向,高层（共16层）,2010年建,"满五黄金楼层拎包入住业主急售
                                        距3号线江湾镇站约1150米"
水语人家,浦江-水语人家浦涛路768弄、浦涛路751弄,1室2厅,56,31250,175,南向,中层（共11层）,2010年建,满五配套成熟小区中心首付低
鑫泽阳光公寓,颛桥-瓶北路479弄,2室2厅,25,28000,70,南北向,低层（共6层）,2013年建,满五
圣美邸,古北-宋园路69弄1-8号,3室2厅,146,82192,1200,南向,中层（共18层）,2000年建,"满五
                                        距10号线宋园路站约494米"
仁恒河滨城三期,联洋-仁恒河滨城三期丁香路1299弄,4室2厅,270,107407,2900,东向,低层（共27层）,2008年建,"满五优质教育性价比高业主急售
                                        距9号线芳甸路站约588米"
金色西郊城,华漕-北翟路2000弄70支弄,2室2厅,90.89,33007,300,南北向,中层（共6层）,2007年建,满五优质教育配套成熟户型佳
天馨花园,杨行-蕴川路1498弄,2室2厅,101.49,28870,293,南北向,中层（共8层）,2007年建,"满二优质教育
                                        距1号线宝安公路站约682米"
锦秋花园,上大-锦秋路699弄,2室2厅,113,41150,465,南向,高层（共12层）,2012年建,"满五优质教育性价比高送车位
                                        距7号线上海大学站约316米"
海德名园,松江新城-玉树北路455弄,3室2厅,127.1,34618,440,南北向,中层（共6层）,2006年建,满五优质教育
岳阳路77弄小区,建国西路-岳阳路77弄,2室1厅,51,122941,627,南向,低层（共6层）,1984年建,"满五优质教育
                                        距1号线常熟路站约712米"
湖畔首府,嘉兴-吕祥路与滨河路交汇处,2室2厅,72,8056,58,南北向,高层（共11层）,2018年建,满二
御品园林,徐泾-徐南路1188弄,独栋,卧室：,43425,1420,327�O,无花园,南向,满二
华欣家园,华泾-龙吴路2418弄,2室1厅,65,42308,275,南向,高层（共6层）,2004年建,满二优质教育
欣佳宝邸,浦江-欣佳宝邸闵驰二路58弄、闵驰二路59弄、闵驰,2室2厅,76.5,28105,215,南向,高层（共17层）,2013年建,满五
馨宁公寓,华泾-华发路368弄、华发路406弄,3室1厅,101.59,52367,532,南北向,低层（共18层）,2012年建,满五优质教育配套成熟性价比高
玉兰四村,安亭-阜康西路9弄35-104号,3室2厅,114,21579,246,南北向,中层（共6层）,1996年建,"满五首付低总价低
                                        距11号线安亭站约1128米"
金杨四街坊,金杨-金杨路56弄、居家桥路979弄、灵山路201,3室1厅,75,60667,455,南向,高层（共6层）,1995年建,"优质教育
                                        距9号线蓝天路站约571米"
东苑古龙城,古美-古龙路66弄、古龙路300弄,2室2厅,106.22,69667,740,南向,低层（共16层）,2004年建,"满五优质教育
                                        距12号线东兰路站约921米"
上海香溢花城,光新-石泉东路168弄,3室2厅,136,67647,920,南向,中层（共28层）,2011年建,"满二优质教育
                                        距3号线中潭路站约862米"
宏润国际花园,万体馆-田东路258弄、漕东支路218弄,3室2厅,127.8,75117,960,南北向,中层（共33层）,2006年建,"优质教育
                                        距3号线漕溪路站约183米"
徐汇中凯城市之光,徐家汇-南丹路377弄,4室2厅,333.4,127475,4250,南向,低层（共28层）,2012年建,"满五
                                        距3号线宜山路站约683米"
汇豪天下,陆家嘴-商城路108弄,3室2厅,145.81,89020,1298,南北向,低层（共35层）,2004年建,"满二
                                        距9号线商城路站约799米"
建发玖珑湾,泗泾-泗宝路外婆泾路交汇处,2室2厅,77.5,39742,308,南北向,低层（共16层）,2017年建,"满二
                                        距9号线泗泾站约561米"
天极盛宅花园,顾村-天极盛宅花园富联路25弄,2室1厅,51,33333,170,南向,中层（共6层）,1996年建,满二优质教育
万科金色里程,三林-万科金色里程高青路2861弄,3室2厅,89,74719,665,南北向,低层（共18层）,2009年建,满二优质教育配套成熟性价比高
芝巷小区,长风-芝巷小区中江路1070弄、梅川路799弄、大,2室1厅,73.2,54235,397,南向,高层（共6层）,1996年建,"满五优质教育
                                        距13号线大渡河路站约618米"
康桥半岛城中花园,康桥-康桥半岛城中花园秀沿路1028弄2支弄1-1,2室2厅,98.6,36511,360,南向,中层（共12层）,,满五配套成熟总价低
盛桥二村,月浦-古莲路80弄,2室1厅,51,22745,116,南向,中层（共5层）,1991年建,无
远洋7号,罗店-罗芬路1288弄,3室2厅,103,33981,350,南北向,高层（共11层）,2013年建,"满五配套成熟业主急售
                                        距7号线美兰湖站约447米"
